year,month,day_idx,cumflow
2024,6,7,0.450632911392405
2024,6,8,0.5164556962025315
2024,6,9,0.5417721518987342
2024,6,10,0.7341772151898733
2024,6,11,0.7341772151898733
2024,6,12,0.7291139240506328
2024,6,13,0.5924050632911391
2024,6,14,0.47594936708860747
2024,6,15,0.8253164556962025
2024,6,16,0.8354430379746836
2024,6,17,0.6227848101265823
2024,6,18,0.860759493670886
2024,6,19,0.8506329113924049
2024,6,20,0.7645569620253163
2024,7,1,0.6329113924050631
2024,7,2,0.6126582278481012
2024,7,3,0.2126582278481013
2024,7,4,0.2177215189873416
2024,7,5,-0.010126582278481067
2024,7,6,0.040506329113924044
2024,7,7,-0.16708860759493682
2024,7,8,-0.1620253164556963
2024,7,9,-0.2936708860759495
2024,7,10,-0.3443037974683545
2024,7,11,-0.26835443037974693
2024,7,12,-0.30379746835443044
2024,7,13,-0.19240506329113927
2024,7,14,-0.2632911392405064
2024,7,15,-0.3645569620253165
2024,7,16,-0.4810126582278482
2024,7,17,-0.349367088607595
2024,7,18,-0.23797468354430384
2024,7,19,-0.31898734177215193
2024,7,20,-0.4253164556962026
2024,7,21,-0.349367088607595
2024,7,22,-0.32405063291139247
2024,7,23,-0.6784810126582279
2024,8,1,-0.688607594936709
2024,8,2,-0.8708860759493672
2024,8,3,-1.139240506329114
2024,8,4,-0.9772151898734178
2024,8,5,-0.9974683544303798
2024,8,6,-1.0075949367088608
2024,8,7,-0.9164556962025318
2024,8,8,-0.7139240506329114
2024,8,9,-0.7645569620253165
2024,8,10,-0.6278481012658229
2024,8,12,-0.5772151898734178
2024,8,13,-0.5468354430379747
2024,8,14,-0.4303797468354431
2024,8,15,-0.4810126582278482
2024,8,16,-0.5518987341772152
2024,8,17,-0.5367088607594938
2024,8,18,-0.6329113924050633
2024,8,19,-0.6632911392405064
2024,8,20,-0.6227848101265824
2024,8,21,-0.6177215189873418
2024,8,22,-0.6126582278481013
2024,9,1,-0.5367088607594938
2024,9,2,-0.3139240506329115
2024,9,3,-0.38481012658227853
2024,9,4,-0.31898734177215193
2024,9,5,-0.33417721518987353
2024,9,6,-0.27341772151898747
2024,9,7,-0.40506329113924056
2024,9,8,-0.2278481012658229
2024,9,9,-0.24303797468354438
2024,9,10,-0.23291139240506342
2024,9,14,-0.33417721518987353
2024,9,15,-0.33417721518987353
2024,9,16,-0.2632911392405064
2024,9,17,-0.4253164556962026
2024,9,18,-0.5468354430379747
2024,9,19,-0.5215189873417723
2024,9,20,-0.6329113924050633
2024,9,21,-0.5164556962025317
2024,10,2,-0.6784810126582279
2024,10,4,-0.5974683544303798
2024,10,5,-0.5417721518987343
2024,10,6,-0.5113924050632912
2024,10,8,-0.4607594936708862
2024,10,9,-0.45569620253164567
2024,10,10,-0.45569620253164567
2024,10,11,-0.5012658227848102
2024,10,12,-0.6025316455696204
2024,10,13,-0.5164556962025317
2024,10,14,-0.5164556962025317
2024,10,15,-0.5164556962025317
2024,10,16,-0.5164556962025317
2024,10,17,-0.5164556962025317
2024,10,18,-0.5164556962025317
2024,10,19,-0.5164556962025317
2024,10,20,-0.5164556962025317
2024,10,21,-0.5164556962025317
2024,10,22,-0.5164556962025317
2024,10,23,-0.6784810126582279
2024,11,1,-0.8708860759493672
2024,11,2,-0.8531645569620254
2024,11,3,-0.7569620253164557
2024,11,4,-0.5721518987341773
2024,11,5,-0.6582278481012659
2024,11,6,-0.7240506329113925
2024,11,7,-0.8303797468354431
2024,11,8,-1.0860759493670886
2024,11,9,-1.037974683544304
2024,11,10,-1.0936708860759494
2024,11,11,-1.0405063291139243
2024,11,12,-0.8151898734177216
2024,11,13,-0.6835443037974684
2024,11,14,-0.6075949367088609
2024,11,15,-0.729113924050633
2024,11,16,-0.6126582278481013
2024,11,17,-0.5265822784810127
2024,11,18,-0.6075949367088609
2024,11,19,-0.6227848101265824
2024,11,20,-0.6126582278481013
2024,11,21,-0.7215189873417722
2024,12,1,-0.7367088607594938
2024,12,2,-0.5518987341772152
2024,12,3,-0.6278481012658229
2024,12,4,-0.5012658227848102
2024,12,5,-0.4911392405063292
2024,12,6,-0.6582278481012659
2024,12,7,-0.48607594936708864
2024,12,8,-0.43544303797468364
2024,12,9,-0.4151898734177216
2024,12,10,-0.4911392405063292
2024,12,11,-0.4658227848101266
2024,12,12,-0.5417721518987343
2024,12,13,-0.6025316455696204
2024,12,14,-0.7088607594936709
2024,12,15,-0.8227848101265823
2024,12,16,-0.7772151898734179
2024,12,17,-0.6379746835443039
2024,12,19,-0.6734177215189874
2024,12,20,-0.7341772151898736
2024,12,21,-0.6835443037974684
2025,1,1,0.0
2025,1,2,0.02564102564102566
2025,1,3,0.027350427350427364
2025,1,4,0.030769230769230882
