year,month,day_idx,cumflow
2024,3,12,0.4688221220697094
2024,3,13,0.47652023301659696
2024,3,14,0.5219397923970949
2024,3,15,0.5119323068989627
2024,3,16,0.5473440871172198
2024,3,17,0.5404156697993775
2024,3,18,0.5157813623724066
2024,3,19,0.5003848468145226
2024,3,20,0.4980754722632781
2024,4,1,0.5080829577614108
2024,4,2,0.47652023301659696
2024,4,3,0.4988451658923233
2024,4,4,0.461893704751867
2024,4,5,0.5057735832101656
2024,4,6,0.5188604305526964
2024,4,7,0.5188604305526964
2024,4,8,0.5127020005280081
2024,4,9,0.58814460373112
2024,4,10,0.5319475715593358
2024,4,11,0.4595843302006224
2024,4,12,0.44110845279834
2024,4,13,0.4095457280535266
2024,4,14,0.3941492124956427
2024,4,15,0.2979213573390038
2024,4,16,0.3240953456881739
2024,4,17,0.38029237785995806
2024,4,18,0.41185510260477176
2024,4,19,0.36797522414647255
2024,4,20,0.46497306659626547
2024,4,21,0.5119323068989627
2024,4,22,0.4287912990848546
2024,5,1,0.4311006736360996
2024,5,2,0.48267895670539407
2024,5,3,0.5465740998240664
2024,5,4,0.5927636464977177
2024,5,5,0.5796765054910783
2024,5,6,0.5642799899331943
2024,5,7,0.5635102963041491
2024,5,8,0.548113780746265
2024,5,9,0.5596612408307052
2024,5,10,0.5950730210489623
2024,5,11,0.6274057330869295
2024,5,12,0.6166279666315341
2024,5,13,0.6227866903203317
2024,5,14,0.6320244821894186
2024,5,15,0.6705156242520742
2024,5,16,0.6404925804294602
2024,5,17,0.6458813168251033
2024,5,18,0.6959199189721991
2024,5,20,0.7336410737417006
2024,5,21,0.7282523373460575
2024,5,22,0.6720553051742735
2024,5,23,0.6697459306230289
2024,6,1,0.7082370726856845
2024,6,2,0.7182445581838167
2024,6,3,0.7844493695178417
2024,6,4,0.7929174677578833
2024,6,5,0.786759037733195
2024,6,6,0.7944571486800825
2024,6,7,0.8314086098205389
2024,6,8,0.8953040466033194
2024,6,9,0.90839089394585
2024,6,10,0.9130099367124479
2024,6,11,0.954580440619502
2024,6,12,0.9445726614572612
2024,6,14,0.9137796303414931
2024,6,15,0.903002157550207
2024,6,16,0.854503236325311
2024,6,17,0.9430329805350618
2024,6,18,0.9961506508624474
2024,6,19,1.0107774727912862
2024,6,20,0.9568898151707466
2024,7,1,1.0331021120029031
2024,7,2,1.1139337452657674
2024,7,3,1.17474952654004
2024,7,5,1.2455733806406635
2024,7,6,1.2440336997184642
2024,7,7,1.2817551481520746
2024,7,8,1.3210159838437754
2024,7,9,1.14857553819087
2024,7,10,1.1724401519887961
2024,7,11,1.1839876120732362
2024,7,12,1.1678211092221977
2024,7,13,1.0461892530095431
2024,7,14,1.0446495720873439
2024,7,15,0.9969206381556015
2024,7,16,1.0823710205209542
2024,7,17,1.0800613523056009
2024,7,18,0.8622016409363069
2024,7,19,0.8283292479761398
2024,7,20,0.8629713345653521
2024,7,21,0.8983831147836087
2024,7,22,0.8290992352692944
2024,7,23,0.9445726614572612
2024,8,1,0.872209126434439
2024,8,2,0.7567357002464723
2024,8,3,0.6320244821894186
2024,8,4,0.6712856115452283
2024,8,5,0.6266357457937756
2024,8,6,0.7274826437170123
2024,8,7,0.7513469638508287
2024,8,8,0.7605850493840248
2024,8,9,0.8591222790919083
2024,8,10,0.8344879716649375
2024,8,11,0.9391839250616181
2024,8,12,0.9438026741641066
2024,8,13,0.9999997063358912
2024,8,14,0.9892222335446057
2024,8,15,1.0069281236537335
2024,8,16,0.9168589921858917
2024,8,17,0.9815241225977174
2024,8,18,0.9345648822950202
2024,8,19,0.92301742221058
2024,8,20,0.8806772246744806
2024,8,21,0.8652807091165966
2024,8,22,0.9207080476593354
2024,9,2,0.8060046087645227
2024,9,3,0.8144724133404556
2024,9,4,0.8660506964097506
2024,9,5,0.7344110610348547
2024,9,6,0.7806003140443979
2024,9,7,0.8314086098205389
2024,9,8,0.9145496176346471
2024,9,9,0.9599691770151451
2024,9,10,0.9676672879620327
2024,9,11,0.9368742568462642
2024,9,12,0.9584294960929458
2024,9,13,0.9522707724041487
2024,9,14,1.080831339598755
2024,9,15,1.0638951431186716
2024,9,16,1.0916088123900411
2024,9,17,1.1200921752904558
2024,9,18,1.137028371770539
2024,9,19,1.1285602735304974
2024,9,20,1.1285602735304974
2024,9,21,1.1547342618796677
2024,10,1,1.1000769106300827
2024,10,2,1.080831339598755
2024,10,3,1.0785216713834012
2024,10,4,1.1408774272439828
2024,10,5,1.0723632413587134
2024,10,6,1.137028371770539
2024,10,7,1.137028371770539
2024,10,8,1.1377980653995843
2024,10,9,1.1023862851813273
2024,10,10,1.1401077336149377
2024,10,11,1.1108543834213689
2024,10,12,1.115473132523858
2024,10,13,1.116243119817012
2024,10,14,1.1324093290039412
2024,10,15,1.1601229982753107
2024,10,16,1.1785988756775931
2024,10,17,1.095457867863485
2024,10,18,1.2063122512848532
2024,10,19,1.2525017979585058
2024,10,20,1.247882755191908
2024,10,21,1.2825248417811197
2024,10,22,1.284064522703319
2024,10,23,1.1377980653995843
2024,11,1,1.1809082502288377
2024,11,2,1.151654900035269
2024,11,3,1.2147803495248954
2024,11,4,1.367205236853318
2024,11,5,1.4549652874340246
2024,11,6,1.4803692884900408
2024,11,7,1.512702000528008
2024,11,8,1.4988451658923234
2024,11,9,1.4957658040479247
2024,11,10,1.445727201900829
2024,11,11,1.3687449177755178
2024,11,12,1.4172438390004143
2024,11,13,1.4888373867300824
2024,11,14,1.463433092009957
2024,11,15,1.418013532629459
2024,11,16,1.4133947835269705
2024,11,17,1.3933792252024892
2024,11,18,1.4449575082717838
2024,11,19,1.410315421682572
2024,11,21,1.4680521347765554
2024,12,1,1.5396456825062235
2024,12,2,1.5612006280887958
2024,12,3,1.6327941758184639
2024,12,4,1.658968164167634
2024,12,5,1.725172975501659
2024,12,6,1.7113161408659743
2024,12,7,1.7536563384020738
2024,12,8,1.882986599225725
2024,12,9,1.8468048317143142
2024,12,10,1.8429557762408704
2024,12,11,1.9453423550863065
2024,12,12,1.9676672879620327
2024,12,13,1.769822547589003
2024,12,14,1.7829096885956424
2024,12,15,1.7882984249912854
2024,12,16,1.8537332490321565
2024,12,17,1.9553501342485473
2024,12,19,1.9237871158396254
2024,12,20,1.8206311370292527
2024,12,21,1.7328710864485461
2024,12,22,1.673594692432364
2025,1,1,0.0
2025,1,2,0.09663873852117955
2025,1,3,0.17507004297678908
2025,1,4,0.0693278545585101
2025,1,5,0.061624729925821686
2025,1,7,0.015406249265376815
2025,1,8,-0.003501347432398716
2025,1,9,-0.041316540827949666
2025,1,10,0.09453771635319175
2025,1,11,0.02030818909787202
2025,1,12,0.0896357765206961
2025,1,14,0.10014008595357815
2025,1,15,0.15966379371141182
2025,1,16,0.16806734811199187
2025,1,17,0.15126050644651823
2025,1,18,0.02941190613065714
2025,1,19,0.14425781158172102
2025,1,20,0.10364143338597676
2025,1,21,0.10294127075377135
2025,1,22,0.10434186315386795
2025,2,1,0.03781519339555095
2025,2,2,0.10644261818616996
2025,2,3,0.05112042049294008
2025,2,4,0.08823518412059994
2025,2,5,0.010504309432881609
2025,2,6,0.032913253563055744
2025,2,7,0.010504309432881609
2025,2,8,0.009803879664990411
2025,2,9,0.07843130445560997
2025,2,10,0.09733890115338495
2025,2,12,0.06722683239052252
2025,2,13,0.07773114182340413
2025,2,14,0.05812338249342308
2025,2,15,-0.038515356027756464
2025,2,16,-0.09523814612108306
2025,2,17,-0.17086826577649938
2025,2,18,-0.16736691834410067
2025,2,19,-0.28291325356305586
2025,2,20,-0.20658270413974833
2025,3,1,-0.3256303867911021
2025,3,2,-0.3417367986886839
2025,3,3,-0.27521012893036734
2025,3,4,-0.3802521547164408
2025,3,5,-0.3711484376836558
2025,3,6,-0.548319235692747
2025,3,7,-0.5357144383632491
2025,3,8,-0.46078421420435245
2025,3,9,-0.5497198280928436
2025,3,10,-0.4544819491074463
2025,3,11,-0.48809536530270803
2025,3,12,-0.5728292019909089
2025,3,13,-0.5189075966977755
2025,3,14,-0.5238095365302708
2025,3,15,-0.479691810902128
2025,3,16,-0.3704482750514504
2025,3,17,-0.3291317342235007
2025,3,18,-0.43557435240967124
2025,3,19,-0.4495797421392653
2025,3,20,-0.5693278545585098
2025,3,21,-0.5812324892558027
2025,4,1,-0.5231093738980659
2025,4,2,-0.488795527934913
2025,4,3,-0.7156864211725339
2025,4,4,-0.8963585666140231
2025,4,5,-0.8886554419813347
2025,4,6,-0.9565827041397483
2025,4,7,-0.5420169705958409
2025,4,8,-0.7100840515721469
2025,4,9,-0.6512605064465185
2025,4,10,-0.6505603438143129
2025,4,11,-0.6729692879444871
2025,4,12,-0.7969189104283356
2025,4,13,-0.8179272621584136
2025,4,15,-0.9173669183441007
2025,4,16,-0.8228292019909089
2025,4,17,-0.7233892786695361
2025,4,18,-0.633053339516634
2025,4,19,-0.5371147636276599
2025,4,20,-0.5497198280928436
2025,4,21,-0.5301120687628627
2025,4,22,-0.5721287722230177
2025,5,1,-0.46988793123713746
2025,5,2,-0.4285713904091878
2025,5,3,-0.46358539900454554
2025,5,4,-0.490896282967215
2025,5,5,-0.5035013474323986
2025,5,6,-0.4544819491074463
2025,5,7,-0.4390756998420694
2025,5,8,-0.2443978975352994
2025,5,9,-0.16526616331179866
2025,5,10,-0.09873949355348166
2025,5,11,-0.14075619701363673
2025,5,12,-0.12044827505145084
2025,5,13,-0.13235290974874292
2025,5,14,-0.15196066907872385
2025,5,15,-0.1918768846422626
2025,5,16,-0.15966379371141226
2025,5,17,-0.21148464397224354
2025,5,19,-0.08683485885618913
2025,5,20,-0.11064412825077419
2025,5,21,-0.08823518412060005
2025,5,22,-0.12675080728404275
2025,6,1,-0.10014008595357826
2025,6,2,-0.09103636892079325
2025,6,3,-0.08473383668820145
2025,6,4,-0.1820727378415864
2025,6,5,-0.10224084098588027
2025,6,6,-0.0623248925580272
2025,6,7,-0.011204472065087123
2025,6,8,-0.04341729586025178
2025,6,9,-0.04551831802823947
2025,6,10,-0.07072817982292112
2025,6,11,-0.010504309432881609
2025,6,12,-0.056722790093327036
2025,6,13,-0.05042025786073523
2025,6,15,-0.09103636892079325
2025,6,16,-0.01750700429767893
2025,6,17,0.009803879664990411
2025,6,18,0.023809536530270736
2025,6,19,0.05952370775783389
2025,6,20,0.09943992332137275
2025,6,21,0.09173679868868434
2025,7,1,0.032913253563055744
2025,7,2,0.08893561388849114
2025,7,3,0.123949622483849
2025,7,5,0.06302532232591829
2025,7,6,0.060224137525725085
2025,7,7,0.10504202578607336
2025,7,8,0.1281513996841388
