,[IDX] KOSPI,[IDX] KOSDAQ,[US] 한국 추종 ETF,[IDX] 닛케이225,[IDX] 항셍,[IDX] 상하이종합,[IDX] 대만가권,[KR] 삼성전자,[KR] SK하이닉스,[KR] 현대차,[KR] 두산에너빌리티,[KR] 현대로템,[KR] 네이버,[KR] 카카오,[KR] LG전자,[KR] 에이피알,[KR] KODEX 조선TOP10,[KR] KODEX AI전력핵심설비,[KR] KODEX 2차전지산업,[KR] KODEX 자동차,[KR] TIGER 200 건설,[KR] TIGER 의료기기,[KR] TIGER 반도체,[KR] TIGER 증권,[KR] TIGER 헬스케어,[KR] TIGER 은행,[IDX] 다우 존스,[IDX] S&P 500,[US] S&P500,[IDX] 러셀 2000,[US] 러셀,[US] 미국 전체,[IDX] NASDAQ,[US] 나스닥,[US] 나스닥 레버리지,[US] 미국 반도체,[US] 엔비디아,[US] 마이크론,[US] 브로드컴,[US] 인텔,[US] AMD,[US] 퀄컴,[US] 샌디스크,[US] 시게이트,[US] 웨스턴디지털,[US] 애플,[US] 마이크로소프트,[US] 구글,[US] 테슬라,[US] 월마트,[US] 코카콜라,[US] 제타,[US] 이즈코프,[US] 금,[US] 은,[US] 미국 오일 펀드,[US] 원자재 펀드
[US] 마이크로소프트,0.774469898595736,0.21589718027128968,0.6027601575353666,0.7768477210000654,0.4409748479245621,0.4612327186208314,0.9489182560067538,0.78710463188042,0.6962789087464852,0.672453828205591,0.5734443990470547,0.6294709404792727,0.6193283666156266,0.5912836925746752,0.4505581657424914,0.7614856333195928,-0.35994959130934334,0.7821337360224989,0.45836611655271486,0.7009414762148107,0.6280441272216869,0.630446203608097,0.806548985572282,0.7149298502822933,0.4492394058643922,0.7342701193915477,0.9477727768955914,0.9711699338173168,0.9745709830210718,0.8959129763910949,0.9037073934690342,0.9727373578239957,0.9815036810526246,0.9874519259976943,0.9495980521370508,0.9769736405957622,0.8544113357313824,0.7983990121124436,0.874816375475626,0.5441470283528822,0.9466999361607399,0.8967198575382939,-0.6123903897773544,0.7645578190604122,0.6467086884091237,0.9912185264387293,1.0,0.9413658595866754,0.9333606571207307,0.9350396453589479,0.830418392689763,0.8209100079599477,0.17684861102078103,0.8120778049697718,0.5562663708191666,-0.5978894420662072,-0.3707714435462737
[US] 구글,0.8915721072152276,0.7194067649433872,0.7024974155680233,0.9614684271793902,0.22348999203464964,0.41013379595104954,0.9865759569370779,0.8852396586442098,0.9246489084780136,0.8595292120422923,0.8471943697808815,0.8893250248327316,0.5193622781210441,0.44213623703949656,0.3260768200497456,0.986594294653816,0.7575460849210918,0.9949770612029849,0.20236009746337294,0.853936111691667,0.8617116493828516,0.6246306966880445,0.944636601833978,0.9343928515985697,0.5529251023779216,0.929433690730505,0.9284133920446597,0.9603745794639327,0.9604116000500962,0.8861595961477853,0.8862102450092469,0.9548856278322195,0.9652427170963231,0.9684898695760373,0.9621767126802321,0.986186705296524,0.9395815169808289,0.9361275382337673,0.9688098643528474,0.44694876671785105,0.9413593788578434,0.8401467185501221,0.7202314388383234,0.916347187483737,0.7741624518593524,0.9459100301909342,0.9413658595866754,1.0,0.9039656324854927,0.9771391235732894,0.8374657465291544,0.8997939011345569,0.006402377150356774,0.9238229875285184,0.7632759871061888,-0.5424616696145557,-0.3156270260767266
[US] 테슬라,0.8036751243167072,0.7574325046994909,0.5979604330112952,0.8803163838710095,-0.05768255396046052,0.6546100656820344,0.937264079248027,0.7903674167956104,0.7001974703690724,0.760685434209625,0.6111960379650173,0.631341980645151,0.7707141302718409,0.7100566303187144,0.5997762112108999,0.7709317030553978,-0.11116376336005969,0.7881988372567047,0.4927375100536411,0.810509514009162,0.6283953090176978,0.8535704614110724,0.8147287783505011,0.727505987280875,0.5617479543108007,0.7125626225193084,0.896777933925951,0.9323858777355492,0.9323623689593016,0.8987004025375636,0.8983645962056174,0.9346877240991135,0.9533912287646955,0.9515544579003213,0.970882303571753,0.9381963224438623,0.8363529881307588,0.7662494756271316,0.8488731569640124,0.24801561489231927,0.9138204645558257,0.9447960537631457,-0.4198312992041622,0.7277384634805655,0.4839009029046296,0.9578928425462075,0.9333606571207307,0.9039656324854927,1.0,0.898568226247281,0.8175617686830913,0.7877040176279165,-0.12916098888239935,0.7857212310136074,0.5640859486292659,-0.5460126807076616,-0.17284002173217558
[US] 월마트,0.8441674513184816,0.14634970374169795,0.6531210154491084,0.7016829315715852,0.5743350336922888,0.4865140843597157,0.9688666941048389,0.8277667890084714,0.8919381493151797,0.8363327508091083,0.7987961057579925,0.8643990354516469,0.4633272726162506,0.38555423837028224,0.30859445706971433,0.9750839193456375,0.8683666697388858,0.9900547658914357,0.09495603541882348,0.8217498707721049,0.8083702335295836,0.5724470678205306,0.8907465365367713,0.9106250191466801,0.5546988016591227,0.9173004256834167,0.9402654522587757,0.965692959920503,0.9620074476173966,0.9060965123392165,0.8740277035117806,0.948274647228226,0.9655427541667599,0.9628775292830506,0.9416319327790663,0.9670679121047111,0.9479017913447174,0.8675996961659603,0.97598952456483,0.5699542556313574,0.8764902182023057,0.8729867438726723,0.6127316355099593,0.8780899301879832,0.7917644923840633,0.9344800874061564,0.9350396453589479,0.9771391235732894,0.898568226247281,1.0,0.8491694443003648,0.9812759039236153,0.3169165348161769,0.9209783754552558,0.7400861220606985,-0.5449668487732404,-0.31739100803950937
[US] 코카콜라,0.8422502778830642,0.19112721680906655,0.7537298177091338,0.4876709501829897,0.7739397547238265,0.5848105192304899,0.8740720472449716,0.8074463168637878,0.7202446103267436,0.6460990030530666,0.5927425999781165,0.6603475804268678,0.5564500768175252,0.5589414104694032,0.38835453068678794,0.975843084468319,0.6784747221877788,0.9750034981878622,0.31793072014476714,0.636271543402661,0.6493463131600279,0.4539444390700478,0.8023162064302242,0.7294211389286931,0.3822824889565273,0.7687275587853093,0.9479388607526155,0.916270930164781,0.9239727775444615,0.9415759070105275,0.956527638423534,0.9334817341564509,0.8797864662090324,0.9008027375399981,0.8575294436999724,0.8478069998910733,0.6618686959285959,0.6581273185200729,0.7673333798014913,0.7882206168369513,0.7083308756548617,0.8797426239659111,0.8997108446315287,0.710629053817499,0.6876527723919231,0.820957919748122,0.830418392689763,0.8374657465291544,0.8175617686830913,0.8491694443003648,1.0,0.7744649640309028,0.27419270309009336,0.7894702342285789,0.49370295575813194,-0.750386260607616,-0.5723946230623397
[US] 제타,0.7143636561907235,0.20360400381852545,0.5321375337556179,0.9065934512893218,0.4432692758874253,0.6490200455549705,0.9281612198810089,0.6202042753521075,0.829993071097305,0.7385420560952255,0.7905282884975642,0.8529977642910825,-0.1286333510141131,-0.4959505279086926,-0.44908517179402535,0.6870519841168412,-0.13473480632894871,0.714800639032812,-0.8372568348854255,0.742564803857655,0.7080082332142242,0.4868793545571204,0.7309720464239052,0.844803633164126,0.8819163152760232,0.893496074670349,0.9573048254050653,0.9525153634700914,0.9523974806855388,0.8831959584942733,0.8820301503982308,0.9492312078243169,0.9312764307858095,0.9216474557614687,0.8281142637186044,0.8763587572406745,0.9731020840112996,0.7589474239027079,0.9695225042703377,-0.27148320469690684,0.6196590263667788,0.3871856081877737,-0.5673542027449435,0.7291218257450166,0.748157842098242,0.9163620186484619,0.8209100079599477,0.8997939011345569,0.7877040176279165,0.9812759039236153,0.7744649640309028,1.0,0.9036171713630107,0.8775451861965513,0.7683277846045543,0.6600924025642849,0.8520691127486434
[US] 이즈코프,0.5149909200140376,-0.3288704188973462,0.44818448748726725,0.05699680851227218,0.5064204971371935,0.39511373661876636,0.2591835988670028,0.5667915070720482,0.7975133693026836,0.6885745229719837,0.8326538536317908,0.8388373322102438,0.027616969901540354,-0.07955089058261437,-0.06882270147459939,0.9815815053313949,0.6150758195112774,0.9904910171855865,-0.0880962285405157,0.6154321821651567,0.8117904256496931,0.32502696092507316,0.6821763396570327,0.8150441036168025,0.2733188980721906,0.8645801871776091,0.25886560029122774,0.23980443089177264,0.22900761128342265,0.29695486794027626,0.09244340097438133,0.03718102832213961,0.22152998377079858,0.09363121318576013,-0.09386775627508935,0.06408387328349338,0.23347186656851068,0.21111556892716904,0.07147923082211136,-0.0015096546201478116,0.14239018806649129,0.293901778709561,0.4075186367507711,0.1712476653423052,0.42393138814280457,0.21575984022147873,0.17684861102078103,0.006402377150356774,-0.12916098888239935,0.3169165348161769,0.27419270309009336,0.9036171713630107,1.0,0.2941283670589485,0.4412154809189869,0.47997151698450374,0.5707208685105717
[US] 금,0.9227876377701943,0.5874994282849801,0.7702304175215512,0.8313420779142656,0.3202262716341996,0.4145063340671636,0.9218776812788069,0.8956241314015024,0.9720343951280811,0.9147121591035886,0.9107698117726929,0.948505234747369,0.44844449530760366,0.3757061033648823,0.26997595304756733,0.9922779660262319,0.49063079224273365,0.9897772075434693,0.12392149594164957,0.8895911393302638,0.9152260724310143,0.6048537843869717,0.9510761610859321,0.9763122570614633,0.5511185639879915,0.9479648514664275,0.8158065484467125,0.8471102404135787,0.8472094172679394,0.7853248473667053,0.7858288034796947,0.8439130624529779,0.8594757470356973,0.8628451446445197,0.849435535309508,0.8889192639612256,0.8888214829899392,0.91509377830428,0.9370964298043509,0.3545566213565949,0.823709735509301,0.7427603738673166,0.842694243555241,0.9057193811523343,0.8341260215123749,0.838238020536408,0.8120778049697718,0.9238229875285184,0.7857212310136074,0.9209783754552558,0.7894702342285789,0.8775451861965513,0.2941283670589485,1.0,0.9229253317414299,-0.43064848290770913,-0.1935025886335325
[US] 은,0.8331544859641985,0.41978484498819585,0.7289152205664915,0.6317313445441831,0.18729046768004579,0.2572123378991682,0.7691890800312822,0.8746121708560802,0.9819469368926362,0.938772115584712,0.9630623589955101,0.9725379837679354,0.3843023878258873,0.303754309941207,0.2104203490182938,0.9784497808619911,0.579513040907635,0.9719603204559029,0.09285702699931196,0.9000870158110905,0.9587417726023242,0.5897949319522919,0.9293407782941658,0.9793078392475213,0.5376232998148278,0.9247024317306468,0.5369481486433213,0.5942735697111377,0.5944157616495949,0.5069755533612732,0.5078246607458988,0.5863611510409605,0.6162241309436427,0.621280906099722,0.6403556844842082,0.7014276325396177,0.7865004890099959,0.8827241429905751,0.7737868935642964,0.14063548567715492,0.6857185204704503,0.47373608259126115,0.7437159417743003,0.8804627117611131,0.8492924177862434,0.585628221108274,0.5562663708191666,0.7632759871061888,0.5640859486292659,0.7400861220606985,0.49370295575813194,0.7683277846045543,0.4412154809189869,0.9229253317414299,1.0,-0.16982904211408648,0.04348627744688211
[US] 미국 오일 펀드,-0.529441979629824,-0.5618755527011635,-0.37328125614720503,-0.6169821988260763,-0.14516126521413023,0.14291042537168477,-0.5246333690448606,-0.49947738223931754,-0.21152248523578684,-0.30387314032109153,-0.11575526767990561,-0.13639932893680448,-0.6563800815591156,-0.6882099272233664,-0.6517393015061814,-0.7260111548904251,0.5114183861790168,-0.7321123148861445,-0.7410463639563278,-0.392060415139977,-0.13872483638399066,-0.7527021763223408,-0.37259387708555425,-0.20564089458186,-0.5987122403859246,-0.16254497408480764,-0.700170298328483,-0.6574409818728563,-0.6575319709291005,-0.7531177392479788,-0.7531939533592761,-0.6715917684071948,-0.6527024010554211,-0.6376803039960172,-0.5500424006400535,-0.5725437468376631,-0.3584285342158936,-0.42623852501669324,-0.43456689413924465,-0.6600185059792044,-0.5093153238987181,-0.6301801602126871,0.8427712401174493,-0.40201244966468275,-0.34582311576408253,-0.6119138101326455,-0.5978894420662072,-0.5424616696145557,-0.5460126807076616,-0.5449668487732404,-0.750386260607616,0.6600924025642849,0.47997151698450374,-0.43064848290770913,-0.16982904211408648,1.0,0.9534951470393102
[US] 원자재 펀드,-0.3430198077886847,-0.450252947455254,-0.23455794004306163,-0.4115204838651013,-0.19335887109006863,0.18582364133185292,-0.2991308306661224,0.5153652854430356,0.6364296542291228,0.5800343850851128,0.6302846799413651,0.6396077841309691,0.18687194377228408,0.19176342025268353,0.03438953269527955,0.8350379883774656,0.5029564071093586,0.8330116541470788,0.2441151079822726,0.5324440263951449,0.6539563745439776,0.2672776305843,0.6213076437314422,0.67688923500834,0.006697192740631667,0.7369742860655938,-0.5002118051906048,-0.4433463602797159,-0.4434578653024609,-0.5777781157827904,-0.5781310738325302,-0.4612380190727816,-0.4398758117272303,-0.41811590326836523,-0.18435120036759672,-0.341012897287063,-0.12461151643930464,-0.22469471754703846,-0.08038330208364253,-0.6786642402342906,-0.27804432937503837,-0.42083045625018445,0.8904567798322526,-0.20015502825490508,-0.2030296440729604,-0.38020247469202434,-0.3707714435462737,-0.3156270260767266,-0.17284002173217558,-0.31739100803950937,-0.5723946230623397,0.8520691127486434,0.5707208685105717,-0.1935025886335325,0.04348627744688211,0.9534951470393102,1.0
