,[IDX] KOSPI,[IDX] KOSDAQ,[US] 한국 추종 ETF,[IDX] 닛케이225,[IDX] 항셍,[IDX] 상하이종합,[IDX] 대만가권,[KR] 삼성전자,[KR] SK하이닉스,[KR] 현대차,[KR] 두산에너빌리티,[KR] 현대로템,[KR] 네이버,[KR] 카카오,[KR] LG전자,[KR] KODEX 2차전지산업,[KR] KODEX 자동차,[KR] TIGER 200 건설,[KR] TIGER 의료기기,[KR] TIGER 반도체,[KR] TIGER 증권,[KR] TIGER 헬스케어,[KR] TIGER 은행,[IDX] 다우 존스,[IDX] S&P 500,[US] S&P500,[IDX] 러셀 2000,[US] 러셀,[US] 미국 전체,[IDX] NASDAQ,[US] 나스닥,[US] 나스닥 레버리지,[US] 미국 반도체,[US] 엔비디아,[US] 마이크론,[US] 브로드컴,[US] 인텔,[US] AMD,[US] 퀄컴,[US] 시게이트,[US] 웨스턴디지털,[US] 애플,[US] 마이크로소프트,[US] 구글,[US] 테슬라,[US] 월마트,[US] 코카콜라,[US] 제타,[US] 이즈코프,[US] 금,[US] 은,[US] 미국 오일 펀드,[US] 원자재 펀드
[US] 미국 전체,0.8505252138220745,0.8268786179141363,0.7497095919660354,0.9665544731749895,0.48131757422247434,0.6059633544239,0.9674195844264278,0.7893138693912901,0.7412525724654443,0.7548787086346446,0.6479122693256463,0.753726178887401,0.5877961825626448,0.554022379821548,0.5123421650386738,0.32745590505690564,0.7701360794552811,0.6744831013062593,0.7244351807645831,0.8128496486049124,0.7404067027455483,0.5865335804045797,0.804567567216838,0.9961354357271753,0.999246950463006,0.999247725438293,0.9690250531380014,0.9687897782278836,1.0,0.9963051496500925,0.9936572610452167,0.9696701048191845,0.9651833162786823,0.8433727372016107,0.7862588967647786,0.8948944377437201,0.5801241118329735,0.9056453847422304,0.916364664232686,0.7775363049236074,0.6615723898512387,0.9811135425945369,0.9673843280835421,0.9561872449995035,0.9424718675528497,0.9314878760732616,0.9536572122839982,0.7763380373370286,0.07460070713365077,0.8334094157250121,0.5622950272934247,-0.6481743039468998,-0.4265289463432812
[IDX] NASDAQ,0.846954232092813,0.21161177120976113,0.7385881097976394,0.7729576193558008,0.5927308526285358,0.6080393949437811,0.9668768923603734,0.7974251380546278,0.7421902242677175,0.7664796861494101,0.6430540376245808,0.7491344012020545,0.62658294646683,0.5832046189856961,0.5472821261366839,0.3350150739898288,0.7905510913166333,0.6717574142979785,0.7687827060282799,0.818338203090318,0.7384215875051302,0.6190874809298091,0.7932997377770573,0.9794024975062179,0.9932051940265404,0.9938319248576686,0.9490459651688167,0.9560806152693322,0.9963051496500925,1.0,0.998362350310955,0.9829492392951785,0.9754246898366126,0.8603138512144586,0.8001128686516336,0.9011947205918558,0.6167546690276039,0.9138269819720233,0.9134822768322658,0.7851548988369785,0.7093833739937216,0.9812795763289225,0.9760739770628334,0.9633636582328914,0.9556259173620015,0.9519681280271869,0.9056742122778564,0.7706127529320329,0.24282146042213024,0.844185432372143,0.5844426557906129,-0.6408252913771192,-0.41781129535025596
[US] 나스닥,0.825894250350527,0.27494547242337636,0.7162696599690032,0.960286023069762,0.42683224573673934,0.5806496618630334,0.9723309297947939,0.7805567251495502,0.7345311419259318,0.7592320958099193,0.6413283789085769,0.7473368958899295,0.587899479218486,0.5545985521725326,0.5108991009565506,0.3373106687214451,0.7798184981458951,0.6714241931750266,0.7243533525473864,0.8076365297755393,0.7343940364079471,0.5909786059783407,0.7924623651922732,0.9794658865696855,0.9940066495045421,0.9939829565157631,0.9343922466431996,0.9404862734248569,0.9936572610452167,0.998362350310955,1.0,0.9832661566791531,0.9804969785119544,0.8775602605338725,0.7985219552007309,0.9130021549234075,0.48412863390487504,0.9290189900156223,0.9128739850778281,0.7854582015515655,0.6643238412789082,0.9897119486120171,0.980017611838355,0.9657266831427576,0.9505623089542213,0.9474629583097536,0.927914817309944,0.762886553394896,0.12558667369861942,0.8495298490060452,0.5907681175309055,-0.6252445163671325,-0.3959563717599312
[US] 나스닥 레버리지,0.8010642957880244,0.8141834687499908,0.6713075331919759,0.9424784965610792,0.07858252268831152,0.7009948075942062,0.9673764029713644,0.7830513437161705,0.7473609597174095,0.7698073201428988,0.6544570301693308,0.7545002393120436,0.6300986290681031,0.5587107058487262,0.5202662287372003,0.23057201589394638,0.7945282200336232,0.671045675357061,0.7618023580011898,0.8196000915793418,0.7422922126643295,0.6346143144633716,0.7882030792818725,0.9465914010090972,0.9700551907583078,0.9699967446959358,0.9137762629661668,0.9137172923840655,0.9696701048191845,0.9829492392951785,0.9832661566791531,1.0,0.9702564253369047,0.9008407142497299,0.8130292185609642,0.9177179969939936,0.36776528516559853,0.9349508188253325,0.8762794380615061,0.7749555183296469,0.5868557002557233,0.9716369543327372,0.9459208557249326,0.9611013914829937,0.9588697002690327,0.9406908797467106,0.9023424358888756,0.7731958614452985,-0.06996399431190792,0.8355805956672625,0.6027781550976294,-0.5765223675925522,-0.208656496830461
[US] 미국 반도체,0.8572787632608805,0.8166338890666284,0.7384234252108421,0.9702389736611462,0.3354605511227091,0.5400202159147659,0.9836424298962497,0.8740643746152258,0.8364086913147736,0.8582596209247211,0.755734520797727,0.8282438736036746,0.5577153033328102,0.5390769428763845,0.5234384482065054,0.39263587795273797,0.865236366914836,0.789918502906022,0.7668538306823699,0.8971552611649741,0.8356887069922074,0.6056018764618191,0.8741816467978591,0.9479009558961784,0.9711109468549275,0.9710716058855206,0.8945972109659943,0.8943335505679995,0.9651833162786823,0.9754246898366126,0.9804969785119544,0.9702564253369047,1.0,0.9196725111141831,0.88692735485979,0.9418311059265463,0.49245008655394396,0.9616535196691963,0.8567953308508787,0.8670127027774932,0.7314410371735797,0.9767617771582463,0.9537375630509577,0.9869089120304892,0.9378520551786816,0.9601409788796782,0.8822916205238123,0.5460824352303338,0.12252683554373675,0.8884755602652388,0.6902783910010909,-0.5498553985818471,-0.3085621545825425
[US] 엔비디아,0.7455325207871439,0.19519021394679023,0.6128606926664617,0.8826836878770161,0.21535540003214979,0.4356636661774639,0.9077963377993937,0.764742484075266,0.8505812447801968,0.8275791911293883,0.8207583635552945,0.9053886350690409,0.2968130060449448,0.23066500916822386,0.2471105028666148,0.1176829268669715,0.8008617332310413,0.8156770035202641,0.5904074618588503,0.8494403699067419,0.8652921036526814,0.5787499534759022,0.9034168589717906,0.8086115606568778,0.8599317041425842,0.8599092010699279,0.7089265193390312,0.7107891756597154,0.8433727372016107,0.8603138512144586,0.8775602605338725,0.9008407142497299,0.9196725111141831,1.0,0.8801748036807063,0.9951729892910154,0.18791403523152164,0.8495695479627057,0.6676249892443906,0.8713779373691629,0.7712997035428402,0.8712106332118722,0.8263988750005531,0.9315087223407954,0.8233874687635143,0.9630365590594849,0.7421536128936325,0.7588446610296777,0.28838949765783506,0.9051476323707729,0.7745577920200615,-0.35925826577428327,-0.11852059910257946
[US] 마이크론,0.796649125997068,0.26578107545027485,0.7425526336912791,0.7550246761428528,0.38609923354817743,0.4457651723052463,0.8665880996989268,0.9572709982149434,0.9905332649910897,0.9589621292709778,0.9417702999875712,0.9559613454384321,0.39282814505944086,0.33830213058136394,0.4128915869759386,0.17881707404579147,0.9194248779904286,0.9492433525130975,0.7146006415317137,0.9874874050858522,0.9773067620522858,0.6459259193556246,0.9554650100362193,0.7365656067786573,0.7839492367075025,0.7804315670747753,0.6904622624404779,0.7046359138580478,0.7862588967647786,0.8001128686516336,0.7985219552007309,0.8130292185609642,0.88692735485979,0.8801748036807063,1.0,0.8957835086078341,0.4503946708702128,0.8279979804865703,0.5837837756747633,0.9902970446250756,0.9095485376137353,0.7883008859712186,0.7279446792488032,0.9217533551272006,0.76518365258102,0.8654248946474009,0.6828341033060357,0.38833155972192906,0.2667061311876038,0.9136309741104127,0.8602593183253565,-0.3876271330211079,-0.18366313283941688
[US] 브로드컴,0.8450888738729868,0.715335733129055,0.689862106471113,0.9293759568201388,0.010932933721510668,0.6354169100021712,0.9576277708098646,0.7929259671204485,0.8703441525508352,0.8442103384334173,0.8344987939871805,0.9184593671365858,0.32410870384646456,0.2562326258440243,0.2760592459952092,0.1198060368780527,0.8177531082039023,0.8293792492679738,0.6132170566283907,0.8698749351641198,0.8803162491293474,0.5998564530734877,0.9168565583191157,0.8651863867865095,0.9047966435616809,0.904803405565745,0.7844628746800075,0.7845737126371426,0.8948944377437201,0.9011947205918558,0.9130021549234075,0.9177179969939936,0.9418311059265463,0.9951729892910154,0.8957835086078341,1.0,0.17093395031142397,0.8559557736097932,0.6771530588393941,0.8801770027004409,0.7602523708892733,0.895970695404849,0.8333205274113935,0.9603020522375729,0.8474267845450658,0.9856646089989756,0.8405711556990354,0.7413609383724002,0.13572804843102249,0.9431129013936441,0.7578546086543446,-0.4362999084895502,-0.06988142459188497
[US] 인텔,0.47118617673179186,0.47483077330645623,0.5397161022197455,0.24428791871112812,0.7432683331398401,0.32142941757443483,0.409729222033462,0.2958198686368609,0.1086519455382625,0.08994630520576555,-0.08302034671469252,-0.04772632523353069,0.3456790871117838,0.27212898661214924,0.32826315092634445,-0.30593682591025334,0.09308615572303647,-0.007437262989989202,-0.11260833870880803,0.1866232458950833,0.034897496863781116,0.2988879963381865,0.0004915982926284368,0.6514867819649686,0.6349368958538634,0.5923586826493893,0.7074592689843111,0.6698242306097238,0.5801241118329735,0.6167546690276039,0.48412863390487504,0.36776528516559853,0.49245008655394396,0.18791403523152164,0.4503946708702128,0.17093395031142397,1.0,0.4694068131917184,0.6189314218407943,0.40428649108207493,0.42405438155040887,0.4786724747275003,0.5461660567779616,0.4790755557863856,0.26832861863787194,0.5259181092135569,0.7352736356068456,-0.3436893092554897,-0.0065154160631362154,0.3541481171017371,0.13708146137616253,-0.626589844889531,-0.6315467326721655
[US] AMD,0.7470432506123367,0.23018800703079567,0.6401663994494962,0.8022032136001476,0.3412201854896383,0.451560110488608,0.9114517709062211,0.8204491782972095,0.723974408550998,0.7822949929712396,0.6252426859690675,0.6815718290324259,0.5963235363232343,0.6267593236599679,0.5524564490125006,0.5416762292162705,0.8068068276969904,0.6876023191014834,0.7135156668381464,0.8193205554207066,0.7138042675531735,0.48896468718003444,0.7526316055500778,0.8566227137770688,0.8942285518042385,0.8968018914983997,0.7980980640509733,0.819199921433425,0.9056453847422304,0.9138269819720233,0.9290189900156223,0.9349508188253325,0.9616535196691963,0.8495695479627057,0.8279979804865703,0.8559557736097932,0.4694068131917184,1.0,0.8025410139861245,0.7931700191825551,0.6551206415619925,0.9340046564909855,0.9411591772293789,0.9236721707030042,0.9025801154795005,0.859418467126213,0.7488046706845995,0.15422976792500406,0.1671004580014323,0.7794846014983609,0.6139801905665998,-0.50621566578999,-0.26701157333021963
[US] 퀄컴,0.7875977252728593,0.15834263615496613,0.6777591291387541,0.6812329115723895,0.6655676028326999,0.6152455877696462,0.8517322330409998,0.543525889527355,0.39015646415486505,0.48468006319616475,0.30080560373906695,0.3703770453430784,0.7915529053569476,0.8151245642705134,0.667625458848212,0.6239737750084957,0.5650575909138528,0.33441111751928015,0.6967484971893139,0.5279911011474856,0.38964742099056104,0.36043413549337455,0.45189628984530883,0.9228110333809776,0.915625067655403,0.9131064106698817,0.9281422021463882,0.912990798403318,0.916364664232686,0.9134822768322658,0.9128739850778281,0.8762794380615061,0.8567953308508787,0.6676249892443906,0.5837837756747633,0.6771530588393941,0.6189314218407943,0.8025410139861245,1.0,0.5880995825256856,0.5249995030137931,0.8932963260145078,0.9029201075064648,0.8186333728094556,0.9244960847603619,0.8252507575792747,0.8711887392480051,0.35289165837394165,0.3094392437722322,0.6874438218186352,0.42264311096350865,-0.5805615877208998,-0.3491424060578767
[US] 시게이트,0.8977124041219913,0.7509695741701358,0.8170720976823178,0.856076245393621,0.34859910554533147,0.4871019117544995,0.8747886110463766,0.9273847544258806,0.9860107980265035,0.9483571819777704,0.9650170158366664,0.958866314823957,0.3390358792254068,0.2926828521113499,0.35109460781915514,0.1862645091075752,0.9012584481939983,0.9571161885140311,0.7107430073092531,0.9712390286198083,0.9738250266519387,0.5817229608022796,0.9522106106402797,0.7506515582671555,0.7850954119642011,0.7850886383659532,0.7155856312891467,0.7158955636502184,0.7775363049236074,0.7851548988369785,0.7854582015515655,0.7749555183296469,0.8670127027774932,0.8713779373691629,0.9902970446250756,0.8801770027004409,0.40428649108207493,0.7931700191825551,0.5880995825256856,1.0,0.9511428361282017,0.7712163761872955,0.6860398395622305,0.9059244383913152,0.7308682658380454,0.8768820060486996,0.729075513024423,0.37003482478299105,0.2533488537453265,0.9117629670046237,0.8656365709267969,-0.3585765852334464,-0.15329746266713679
[US] 웨스턴디지털,0.855693023485204,0.09657904627177906,0.8143736321461543,0.6332033860948009,0.5475384869954247,0.5307328523353777,0.758351487607592,0.837605645353163,0.9473709145471279,0.8954055653647769,0.9587222243822815,0.9201296018506855,0.1572494228915136,0.0786501378873731,0.2020801904401841,0.07903685388193836,0.8236518014182711,0.9316870238103783,0.6332860057136765,0.8945910263493746,0.9400514723410703,0.5245130240564091,0.889840988913057,0.6863238828539505,0.7139519098481826,0.7013639609192905,0.6896505450359458,0.6450811422491328,0.6615723898512387,0.7093833739937216,0.6643238412789082,0.5868557002557233,0.7314410371735797,0.7712997035428402,0.9095485376137353,0.7602523708892733,0.42405438155040887,0.6551206415619925,0.5249995030137931,0.9511428361282017,1.0,0.6757227541417398,0.5903223817919113,0.7797542943959599,0.5167720612134146,0.8015259277679485,0.6854868868466476,0.3793048552190135,0.44763969618112637,0.8538480983560307,0.8407963316675595,-0.29595793117693237,-0.14386402047817046
[US] 애플,0.8180660028322352,0.14211414684405974,0.6884562747217557,0.8009434662374028,0.47706901137542046,0.5871468391455482,0.9599825182812474,0.7461239481845264,0.6902935627723706,0.721480125014011,0.6135052998411028,0.7047840331845855,0.6127976878350956,0.6075016314713659,0.527523234618497,0.44547422060436387,0.7496872518521227,0.6352217933533096,0.7409933101802603,0.7682819950831067,0.6918290934845709,0.5122250686917654,0.7512666928704098,0.9494400310185227,0.9696047406307616,0.9755945054579765,0.9012444905466193,0.919246995669913,0.9811135425945369,0.9812795763289225,0.9897119486120171,0.9716369543327372,0.9767617771582463,0.8712106332118722,0.7883008859712186,0.895970695404849,0.4786724747275003,0.9340046564909855,0.8932963260145078,0.7712163761872955,0.6757227541417398,1.0,0.9823517155714236,0.9556943132851384,0.9667587842375217,0.9360756129679321,0.8551606847015101,0.8089805507400705,0.24971548770683324,0.842097406955924,0.59036694176842,-0.5944722121253181,-0.35066231277994064
[US] 마이크로소프트,0.7547163293710395,0.17551869347641025,0.6197067349858768,0.7657370641428307,0.4752755349852022,0.5442281028295686,0.9257711667762129,0.6625101232816628,0.5668521036755337,0.6166853985166856,0.4578121056366757,0.5699662325859833,0.5932179811709973,0.6103468631937891,0.5074374399887914,0.4715355186734492,0.6538863498360603,0.5104763196025658,0.5916731713434554,0.670121329213711,0.5670726233938744,0.45787569267687267,0.643379033427306,0.9505870880035471,0.9677609509563603,0.9693993417626585,0.8989767444556539,0.903553818212268,0.9673843280835421,0.9760739770628334,0.980017611838355,0.9459208557249326,0.9537375630509577,0.8263988750005531,0.7279446792488032,0.8333205274113935,0.5461660567779616,0.9411591772293789,0.9029201075064648,0.6860398395622305,0.5903223817919113,0.9823517155714236,1.0,0.9124570273074795,0.9189770884038492,0.9044525831565965,0.8601669011178159,0.5843273342300866,0.180724696537634,0.7591428548226145,0.4746118131738693,-0.6034735875896334,-0.3751873422527608
[US] 구글,0.9053297274560466,0.8296625411746521,0.7807478477373999,0.9621410908274759,0.3027031176488634,0.5253111497792212,0.98614481253482,0.8895069506497683,0.8960759730117578,0.8839786421425321,0.8279138618526348,0.8957038784998451,0.5068318924887916,0.4584247718571213,0.4534560755302894,0.2422772892631165,0.8729515965050864,0.8356032167849435,0.7543502321167767,0.9311140951042512,0.8881320960337465,0.6401652472917257,0.919174064434621,0.9367261435798109,0.9608839049741132,0.9608225057824908,0.8919599417481444,0.8919793887516104,0.9561872449995035,0.9633636582328914,0.9657266831427576,0.9611013914829937,0.9869089120304892,0.9315087223407954,0.9217533551272006,0.9603020522375729,0.4790755557863856,0.9236721707030042,0.8186333728094556,0.9059244383913152,0.7797542943959599,0.9556943132851384,0.9124570273074795,1.0,0.9202335288757174,0.9717486890654986,0.890262479260813,0.5933425650556953,0.04951800698152737,0.9229101739853772,0.7368437749792869,-0.5440348052485221,-0.3109360105572216
[US] 테슬라,0.7700216336508928,0.8047439059864621,0.6511280749777084,0.8875286403117557,0.0284838558589741,0.7382525290353041,0.9434846069868507,0.7520062936504888,0.6762331522339754,0.7248561972531274,0.6068017113758039,0.6739332997486089,0.754595498501313,0.7222507902472108,0.6597084636675737,0.483446520426018,0.7790381622233516,0.61423383069161,0.897524015451755,0.7613467997262796,0.6729328604487976,0.5740329102168386,0.7099969442624974,0.9157588885819193,0.9390966399681622,0.9389695070159091,0.9178512100606401,0.9175427920603464,0.9424718675528497,0.9556259173620015,0.9505623089542213,0.9588697002690327,0.9378520551786816,0.8233874687635143,0.76518365258102,0.8474267845450658,0.26832861863787194,0.9025801154795005,0.9244960847603619,0.7308682658380454,0.5167720612134146,0.9667587842375217,0.9189770884038492,0.9202335288757174,1.0,0.8878087211124462,0.8771082840941491,0.7585650691645777,-0.08185933987334335,0.7893561904780455,0.5695523495876924,-0.5570647769399756,-0.160985172495103
[US] 월마트,0.8451492211692616,0.12493733634693831,0.7021581866840366,0.7180543554292025,0.5641871298302172,0.5552755264758201,0.9520850287241241,0.7939019986362277,0.8495673924204666,0.8215015996236681,0.794276106258325,0.8955529615333101,0.40334652485283196,0.33257363790322836,0.3432394425762793,0.10097899678965698,0.802825920600996,0.7903153945691384,0.6385927460997183,0.8597795489972989,0.8534408776526288,0.6266150637721624,0.8928984278794702,0.927250983099213,0.9539407878857178,0.9506958682376817,0.8818613353959169,0.8450573127193032,0.9314878760732616,0.9519681280271869,0.9474629583097536,0.9406908797467106,0.9601409788796782,0.9630365590594849,0.8654248946474009,0.9856646089989756,0.5259181092135569,0.859418467126213,0.8252507575792747,0.8768820060486996,0.8015259277679485,0.9360756129679321,0.9044525831565965,0.9717486890654986,0.8878087211124462,1.0,0.8621028521070612,0.7937688427726415,0.3535703241046317,0.9287979323825966,0.7412778573547313,-0.4990556754962109,-0.26466257301757035
[US] 코카콜라,0.8373719578883613,0.13940945158576049,0.7597854554595951,0.5329916417946735,0.7598083180322939,0.6493528142277094,0.898097887285126,0.7836596753515325,0.7492925678508106,0.7058860889894697,0.6483868425313641,0.7493568406974843,0.47615501048526104,0.4844846447452395,0.386122854747769,0.1787022394841981,0.6891631054507362,0.664267359194477,0.5304072424138621,0.7981407056024471,0.737533897509841,0.46336242663648475,0.7853530418079363,0.9553336779542853,0.9349617716573551,0.9413467727396133,0.9401782550121122,0.9510359130609254,0.9536572122839982,0.9056742122778564,0.927914817309944,0.9023424358888756,0.8822916205238123,0.7421536128936325,0.6828341033060357,0.8405711556990354,0.7352736356068456,0.7488046706845995,0.8711887392480051,0.729075513024423,0.6854868868466476,0.8551606847015101,0.8601669011178159,0.890262479260813,0.8771082840941491,0.8621028521070612,1.0,0.6544683527794724,0.2877318017746098,0.8249489039091084,0.5357332559576136,-0.703135341453864,-0.5034790547968367
[US] 제타,0.31734229452739615,0.1258378652945261,0.21838404447947948,0.5506563996083912,0.44030936648336544,0.4140481217280271,0.658816916129753,0.2094130512592594,0.4150797001080379,0.31858910754148884,0.4299513708881165,0.5738794897793891,-0.03433594530679088,-0.6031744628383093,-0.45637566315163064,-0.8848123051711849,0.30222101376603905,0.32612891514137227,0.3428169945768516,0.3542422363884135,0.4242977571482746,0.6862345057817857,0.48289932718737655,0.7521738955258546,0.7744563522827852,0.7746169590256152,0.6676584931594908,0.6665752015872596,0.7763380373370286,0.7706127529320329,0.762886553394896,0.7731958614452985,0.5460824352303338,0.7588446610296777,0.38833155972192906,0.7413609383724002,-0.3436893092554897,0.15422976792500406,0.35289165837394165,0.37003482478299105,0.3793048552190135,0.8089805507400705,0.5843273342300866,0.5933425650556953,0.7585650691645777,0.7937688427726415,0.6544683527794724,1.0,0.5556010000885501,0.5967726373177896,0.47435517745039807,0.729305794592932,0.690734584783532
[US] 이즈코프,0.5314194306177981,-0.2831787424778914,0.47691069059914976,0.09998889080944319,0.46917522710907006,0.3591593780032277,0.24354780015300356,0.7094866458414179,0.832275131599106,0.7804017227795167,0.8572691852030156,0.8735798240698897,0.03596539290577673,-0.03538925152234628,0.1406220928400498,0.08647340149447355,0.7012917915021639,0.8575307515190806,0.5159369971579509,0.7901949036661409,0.8618504259530451,0.5168892340192096,0.9099397335009994,0.2821464130965382,0.2645997749060192,0.2572444676246038,0.3095895730918481,0.11514524008270768,0.07460070713365077,0.24282146042213024,0.12558667369861942,-0.06996399431190792,0.12252683554373675,0.28838949765783506,0.2667061311876038,0.13572804843102249,-0.0065154160631362154,0.1671004580014323,0.3094392437722322,0.2533488537453265,0.44763969618112637,0.24971548770683324,0.180724696537634,0.04951800698152737,-0.08185933987334335,0.3535703241046317,0.2877318017746098,0.5556010000885501,1.0,0.3532411531020725,0.5544935467971172,0.45129371963571413,0.5582307268290047
[US] 금,0.9310249766901274,0.6884466346220303,0.8215991852838125,0.8345322852598386,0.3513033900754691,0.5119178070348512,0.9177992319479601,0.9031069702564827,0.958220593970379,0.9234485885354632,0.9142515772030142,0.9670826032883598,0.39104438533230435,0.32862529723420286,0.36751776526277385,0.1556839108773857,0.8916250676891959,0.9073972195916127,0.7001396102197786,0.954423641957019,0.9552559492779367,0.637202569936779,0.9573888220070096,0.8092399535031259,0.8380618411141941,0.8380934646048299,0.7669453322394187,0.7675137603726083,0.8334094157250121,0.844185432372143,0.8495298490060452,0.8355805956672625,0.8884755602652388,0.9051476323707729,0.9136309741104127,0.9431129013936441,0.3541481171017371,0.7794846014983609,0.6874438218186352,0.9117629670046237,0.8538480983560307,0.842097406955924,0.7591428548226145,0.9229101739853772,0.7893561904780455,0.9287979323825966,0.8249489039091084,0.5967726373177896,0.3532411531020725,1.0,0.9156539167824198,-0.4006317844460197,-0.16049467274454987
[US] 은,0.8509128753984891,0.521193800335785,0.8028144397169293,0.6155227743377009,0.20157135769552742,0.316930924251919,0.7191741107109502,0.9319132650705184,0.9896146362911499,0.9631428845938425,0.9627081274140079,0.9731159545118027,0.38155861755131376,0.30861476469745636,0.3908399830679036,0.18458711639239725,0.9277024000319033,0.9528014785344116,0.7431012865923977,0.9729158818755776,0.9796278609100201,0.6429706505818454,0.946547817946554,0.5208918587693591,0.5702346527639588,0.5701953440465206,0.48852406828083467,0.4894218588381519,0.5622950272934247,0.5844426557906129,0.5907681175309055,0.6027781550976294,0.6902783910010909,0.7745577920200615,0.8602593183253565,0.7578546086543446,0.13708146137616253,0.6139801905665998,0.42264311096350865,0.8656365709267969,0.8407963316675595,0.59036694176842,0.4746118131738693,0.7368437749792869,0.5695523495876924,0.7412778573547313,0.5357332559576136,0.47435517745039807,0.5544935467971172,0.9156539167824198,1.0,-0.12176258580906987,0.10122600149035833
[US] 미국 오일 펀드,-0.4704975393522484,-0.5443294819644088,-0.3224901048744909,-0.5662348873177777,-0.21663147178321454,-0.022542544717409938,-0.514599213096873,-0.3292953276996788,-0.12768199428796698,-0.20580426701014273,0.007481811786602259,-0.07395842556108781,-0.654261942706208,-0.6318927164457437,-0.6224691632952946,-0.6634195554128903,-0.3147430956131554,-0.028441496432536927,-0.5619472619289705,-0.23943532447911245,-0.09717130199653704,-0.47490547188730237,-0.10160045032705253,-0.6706516157558766,-0.6347883201534706,-0.6348732212676926,-0.7160792928799558,-0.7161143203087506,-0.6481743039468998,-0.6408252913771192,-0.6252445163671325,-0.5765223675925522,-0.5498553985818471,-0.35925826577428327,-0.3876271330211079,-0.4362999084895502,-0.626589844889531,-0.50621566578999,-0.5805615877208998,-0.3585765852334464,-0.29595793117693237,-0.5944722121253181,-0.6034735875896334,-0.5440348052485221,-0.5570647769399756,-0.4990556754962109,-0.703135341453864,0.729305794592932,0.45129371963571413,-0.4006317844460197,-0.12176258580906987,1.0,0.952195605370527
[US] 원자재 펀드,-0.26425741456448926,-0.38029431376246464,-0.14786280010093514,-0.3570041115862707,-0.2345758379950105,0.07780040478041013,-0.2625427872808509,0.5732572242467319,0.6358910370390666,0.642269955856883,0.6779316507895273,0.685866883901336,0.21906001113530316,0.2816224192559824,0.20472148438870827,0.3809555790106659,0.6076508805027873,0.6860866276346691,0.518557828693336,0.6500297097221727,0.6716150038741651,0.17561303952350713,0.7404574416879546,-0.4591747727968199,-0.4098555167334317,-0.40998460715227053,-0.5269564717475218,-0.5272128084255912,-0.4265289463432812,-0.41781129535025596,-0.3959563717599312,-0.208656496830461,-0.3085621545825425,-0.11852059910257946,-0.18366313283941688,-0.06988142459188497,-0.6315467326721655,-0.26701157333021963,-0.3491424060578767,-0.15329746266713679,-0.14386402047817046,-0.35066231277994064,-0.3751873422527608,-0.3109360105572216,-0.160985172495103,-0.26466257301757035,-0.5034790547968367,0.690734584783532,0.5582307268290047,-0.16049467274454987,0.10122600149035833,0.952195605370527,1.0
