,[IDX] KOSPI,[IDX] KOSDAQ,[US] 한국 추종 ETF,[IDX] 항셍,[IDX] 상하이종합,[IDX] 대만가권,[KR] 삼성전자,[KR] SK하이닉스,[KR] 현대차,[KR] 두산에너빌리티,[KR] 현대로템,[KR] 네이버,[KR] 카카오,[KR] LG전자,[KR] KODEX 2차전지산업,[KR] KODEX 자동차,[KR] TIGER 200 건설,[KR] TIGER 의료기기,[KR] TIGER 반도체,[KR] TIGER 증권,[KR] TIGER 헬스케어,[KR] TIGER 은행,[KR] 신한지주,[KR] 하나금융지주,[KR] KB금융,[KR] 우리금융지주,[IDX] 다우 존스,[IDX] S&P 500,[US] S&P500,[IDX] 러셀 2000,[US] 러셀,[US] 미국 전체,[IDX] NASDAQ,[US] 나스닥,[US] 나스닥 레버리지,[US] 미국 반도체,[US] 엔비디아,[US] 마이크론,[US] 브로드컴,[US] 인텔,[US] AMD,[US] 퀄컴,[US] 시게이트,[US] 웨스턴디지털,[US] 애플,[US] 마이크로소프트,[US] 구글,[US] 소프트웨어 ETF,[US] 테슬라,[US] 월마트,[US] 코카콜라,[US] 제타,[US] 이즈코프,[US] 이머징 마켓,[US] 선진국 마켓,[US] 금,[US] 은,[US] 미국 오일 펀드,[US] 원자재 펀드,[IDX] 닛케이225,[KR] 코스피200롱150숏선물
[US] 구글,0.9541334498430257,-0.2875965426996432,0.9353491073334479,0.39652684245266606,0.690793920294305,0.9938749023539768,0.9209854073015763,0.9491568111046695,0.9346550808681632,0.6890875821870204,0.5123769354070006,-0.0941167787509877,-0.5057263444569499,0.6395974088284992,-0.5339309995497307,0.9714052217429594,0.899295563205245,-0.465063552791135,0.9419473942518535,0.8634660419444673,0.48056029272703177,0.8298635395410866,0.9209042875741327,0.8486075566958262,0.8943007723268116,0.7569864774711939,0.8980728076179723,0.8795632059162304,0.8793352523061786,0.965194529317757,0.9649624904171812,0.8860132329484205,0.8985752663710617,0.912649807919102,0.9725772238248092,0.9889667176095096,0.7552682421198746,0.9490576443285867,0.8121599403457591,0.8618186074815631,0.9692651511751593,0.5110386607059143,0.9572467079321983,0.9504200701190356,0.9723855008151905,0.09345056765150582,1.0,0.33269056882944165,0.7577423992097125,0.7600028621946829,0.9180726017315948,0.6805194999897801,0.9547378538033982,0.952723695938733,0.8956145849325549,0.8049644152118021,0.9532981381833506,0.9775430048829225,0.9764324771238541,0.995492593574968,0.9575498404887354
[US] 소프트웨어 ETF,0.18422482872234855,-0.7558829302775875,0.11107312222190507,0.8147138169926043,0.5235332223312854,0.27064559814128664,-0.021783902218810873,0.12637276776250814,0.002855616852852599,0.8024137303746453,0.8983693164505993,0.6574553098909561,0.47760745292720935,-0.4916447310189993,-0.8799564991875255,0.1442486420846012,0.39741176361277114,0.5050295351592092,0.05529534451475216,0.6705828221755143,0.9254147114428153,0.7698528911674773,0.6241030074966059,0.7532317828822448,0.6920041416345729,0.8053138555307325,0.6875825170748139,0.7362176631132493,0.7365032492580683,0.3561360772823718,0.3569497909029736,0.725525102252428,0.709866531245051,0.6851687090039534,0.523950587618746,0.22910619282612285,0.8482978672578251,0.09218018430413086,0.7996898360370023,-0.14050866430203607,0.1383759363591826,0.22775678637870192,0.17254358774865103,0.11999557668836634,0.15872404441972482,0.8971559418887287,0.33269056882944165,1.0,0.4631996408825432,0.8467613681722893,0.5143341551520376,0.337179044038253,0.29153473563147225,0.45531676633517876,0.6729488038565211,0.784076987315446,0.5222529657288999,0.21376889646487252,0.3074544249297473,0.2673048423173735,0.20319370183960925
[US] 테슬라,0.8335694437234815,-0.1185530021224464,0.8191064086531488,0.8007931670863987,0.9654195958899687,0.7426518223850154,0.7094653407485264,0.7994601023287088,0.5840108755834479,0.875179354293164,0.7620137294128113,0.4470936619324261,0.05986247155991768,0.4011174962597966,-0.3852606991453984,0.731472266429417,0.9241657967036184,0.09195262827267821,0.7450722147765662,0.892931314918472,0.4087710375687292,0.8052350129318101,0.7835120508705665,0.7943720309540614,0.7763954386622676,0.8374998377721851,0.7918189133791306,0.7653375734972487,0.7653384237255277,0.7848419592060426,0.7853529056222002,0.7761256766966383,0.7807018530210538,0.7937548584530273,0.7817559358340733,0.7629231580728344,0.6316203343250785,0.7718932366755261,0.8182771286081817,0.6704968675185276,0.7702172689208413,-0.059890317406166585,0.8176606522376267,0.7954974412472036,0.64628217359119,0.0766798697890257,0.7577423992097125,0.4631996408825432,1.0,0.769482222428369,0.8411741730393812,0.15302152146920425,0.8701649402566741,0.9054003526486005,0.8614640101369901,0.8434876442454735,0.8871105520737481,0.666412971371754,0.8164207764545746,0.7701867418902825,0.8277658601110831
[US] 월마트,0.6653535778694735,-0.6614791657783524,0.6105760727504072,0.8133717531019383,0.7872242403982679,0.6976497616986567,0.4980656424750706,0.6224595483486157,0.4924087491243793,0.9527758288719709,0.9233055674591603,0.47148287649227766,0.10134705995974316,0.02913095875842955,-0.8583622175281427,0.6205114164999309,0.8008506643710213,0.13100886493819905,0.5615044774724509,0.9506474905152329,0.8548862148928973,0.9851271720418051,0.9308120981532281,0.9795184330280555,0.9600817777266545,0.9806146588042213,0.961047143558953,0.9705443885557427,0.9706053425413561,0.7844234329898324,0.7849102024546311,0.9692658518510644,0.9599871691843251,0.9523988440337935,0.8672600000548706,0.6935780970741139,0.958929427386024,0.5975520223492851,0.9905485956958907,0.3933052942715646,0.626207798512617,0.3272471126574109,0.66175133357395,0.6198153946458773,0.6229392027165814,0.6024981675771216,0.7600028621946829,0.8467613681722893,0.769482222428369,1.0,0.8841816883072936,0.5393142759840234,0.745239525679522,0.8472072501303141,0.9568153221155028,0.9889722138314515,0.8842842449813552,0.6635192066057295,0.7479734583649785,0.7255362352672099,0.6846898206729082
[US] 코카콜라,0.9034152934878625,-0.41704475331279905,0.8772099556851005,0.6243147460988007,0.8267108404456539,0.8978595290846354,0.8042333279923053,0.8817093370423709,0.7631614468754709,0.8555058165339939,0.7338797083782291,0.23457099817356858,-0.2193552975827997,0.44686071848654896,-0.6206119396986145,0.8519201104650058,0.9575924206910643,-0.18499202228084946,0.8404783787294993,0.9595752837743983,0.5892805805494266,0.9293851892313674,0.9631324849103382,0.9325663336166917,0.9489965227528321,0.8968031267315609,0.959067644235779,0.9231213001616047,0.9230321786528054,0.9596029281898907,0.9597199819805465,0.9315003165179805,0.924460110748928,0.9328175039078224,0.9241518278404884,0.8997826522110794,0.8016608943593002,0.8685846676590461,0.9027529246217589,0.7392939894919116,0.8666721607404515,0.28463367257412275,0.904656199425932,0.8807053396319734,0.8430562639611902,0.1926415581838385,0.9180726017315948,0.5143341551520376,0.8411741730393812,0.8841816883072936,1.0,0.5678763115582341,0.9470543802994522,0.9665434178665013,0.9631934281917609,0.9248443973224993,0.9693097851544301,0.856572058359618,0.9249609325360573,0.9119885099863575,0.9164227382822366
[US] 제타,0.47839015673308605,-0.6138576712727062,0.4372295084837939,-0.028364371736309756,0.07786321903103285,0.6634186331548707,0.4950351233270932,0.4864895533446747,0.6503548556302301,0.2968465481600148,0.22131725358494184,-0.38695280906613877,-0.6140138840922363,0.26097888209458725,-0.7000793955468323,0.5860215981162804,0.3889524028655585,-0.5784245096247109,0.5066662825879166,0.47963929889994456,0.6170934423558827,0.5719837901090724,0.6805919116961879,0.6005771963515377,0.6650950322169273,0.4446011703453477,0.6627745903441603,0.672520169857403,0.6726799646053916,0.6663445676279915,0.6660052194465904,0.6684583051777646,0.6664900763891549,0.6594891844090801,0.6889090460928826,0.6223584623942063,0.6854454571962667,0.5005753832930837,0.5334670952913094,0.4056620336273982,0.5491577193536267,0.8601500692562019,0.49913368417883797,0.49098709891874015,0.7119280026392424,0.3855430986192907,0.6805194999897801,0.337179044038253,0.15302152146920425,0.5393142759840234,0.5678763115582341,1.0,0.48064191393275574,0.5000399298384958,0.5635245522332009,0.5019470003025932,0.5476412748923754,0.6784585569040532,0.5429856560322358,0.6511216343158841,0.5013660466333991
[US] 이즈코프,0.9903257147831216,-0.1648338571432546,0.9796313962527007,0.5075957423660975,0.8259574619057061,0.960283187579694,0.9361663184767953,0.980685529333921,0.8801690648170404,0.7529496460954448,0.5740420575320526,0.07374451380370323,-0.36706583937643433,0.6701251857616943,-0.4148028587970883,0.9503818246099922,0.9778891145389105,-0.3316773915974496,0.957900863295775,0.8957805094854558,0.3746195437165985,0.8195930651942421,0.8906357844825782,0.8288739023281427,0.8588896085938483,0.7814380853261949,0.8702751167110553,0.8292382243445652,0.8289890838316737,0.9617101781496554,0.9616634000643478,0.8409475511377524,0.8476058077600742,0.866466557458927,0.9151288443029758,0.9677812052479157,0.6623154853926607,0.9718688061920027,0.7981891996869208,0.8981359408590837,0.9660040353293793,0.24822346851358482,0.9871161501493104,0.9785494460788882,0.908092617897987,-0.041887804107989486,0.9547378538033982,0.29153473563147225,0.8701649402566741,0.745239525679522,0.9470543802994522,0.48064191393275574,1.0,0.9790411488938755,0.896360837444783,0.8170680078808797,0.962065183964271,0.9154933392457031,0.9731007966059168,0.964976088065245,0.9887718145080284
[US] 이머징 마켓,0.9536021294880132,-0.28478476708909894,0.933881818645828,0.6343013768404435,0.8701961293123386,0.9416049764058921,0.8665595660827898,0.9336966184909985,0.8190114683503643,0.8455293272177963,0.6949575286581855,0.1850695904357765,-0.25301931143825945,0.5338372878899131,-0.5396959869532436,0.9129957301928663,0.9766234378733446,-0.21528062980254367,0.8997738047315892,0.9540529449089865,0.5149591602877049,0.901385113324887,0.9403008360842381,0.9069949329375382,0.9247669081075172,0.8726761500413249,0.9327756749519125,0.9075715293095672,0.9074529395753662,0.9552323041781171,0.9553539631743606,0.9161231748880355,0.9218189674236442,0.9347702365558623,0.9539252784504267,0.9450359970992016,0.7755020434461972,0.9209601776855348,0.8932352238158552,0.8096379967750393,0.9296286576598265,0.2845887208496978,0.9508804960439945,0.9334275151651725,0.8804141090300339,0.12694475713157946,0.952723695938733,0.45531676633517876,0.9054003526486005,0.8472072501303141,0.9665434178665013,0.5000399298384958,0.9790411488938755,1.0,0.9595465341230667,0.9027251827173665,0.9933134762531574,0.8980273129006742,0.9694504571923815,0.9506600357135209,0.9576213715834769
[US] 선진국 마켓,0.8427274666317082,-0.49608679668756067,0.8034079550945115,0.7347963548883731,0.8471043658863535,0.8582068368831322,0.7136078139312567,0.8107922019261717,0.6925437015269941,0.9258558424707005,0.8305917264768743,0.3231648887958764,-0.09784079341872647,0.2987275183866241,-0.7335158181928126,0.8034084801206048,0.9208871692207666,-0.06063272534519553,0.7634092339536506,0.9879655622038308,0.7177422637594847,0.9808055303248249,0.9764841607591858,0.9824011340997065,0.9830825037384066,0.9592884335318805,0.9886093989926406,0.9793991877171929,0.9793690329987368,0.9128151226902226,0.9131176247632794,0.983219357872183,0.9807278931724982,0.9833821363466166,0.9514577978745743,0.8568327203484912,0.9036213860480414,0.7917658997530233,0.9748882267600828,0.6301040903803259,0.8114271997058236,0.34255548972324684,0.8385721093073187,0.8082863663835879,0.7933654812494246,0.3812130242548209,0.8956145849325549,0.6729488038565211,0.8614640101369901,0.9568153221155028,0.9631934281917609,0.5635245522332009,0.896360837444783,0.9595465341230667,1.0,0.9811440554022713,0.9776390088382502,0.8150769156615872,0.8915677516178266,0.8777243889767411,0.8544927252557238
[US] 금,0.7438811229654781,-0.5744496454597754,0.6959184691181013,0.8242206963782555,0.852104547781642,0.7541465920470337,0.5832554707180555,0.7028091728636918,0.554430280344304,0.969191502960109,0.9154057738909301,0.46212465359119453,0.06528728941714253,0.13227854891042942,-0.793880324086231,0.6877475166024102,0.8699762855513272,0.099458955136004,0.6421174620171349,0.9825682269662642,0.7921546795723059,0.9915450362215331,0.9488708954101507,0.9861663356756935,0.9677522947658199,0.9905182008156324,0.9721976446690025,0.970748528348927,0.9707889787027938,0.8355019296593854,0.835985881615865,0.9725505010290457,0.9649205459192843,0.9619053002378274,0.8922833334802132,0.7529982813061007,0.9270249826242616,0.6770842509785671,0.9919395686500987,0.4898628118230389,0.6977733500519427,0.2698169970245692,0.7376324947038393,0.6991265839157405,0.6731005232698302,0.4984315789001525,0.8049644152118021,0.784076987315446,0.8434876442454735,0.9889722138314515,0.9248443973224993,0.5019470003025932,0.8170680078808797,0.9027251827173665,0.9811440554022713,1.0,0.9304776604683559,0.7065267618403521,0.8048041586351523,0.7803821026536464,0.7590794300915035
[US] 은,0.9294699562353661,-0.3523850159191966,0.9017143991244836,0.6475369744821832,0.8508184260616871,0.9347548825880909,0.833498614339086,0.9064562326497567,0.8044008657311937,0.8659976642595287,0.7279225276824652,0.19546082125902267,-0.23586024425078178,0.475034720931068,-0.6140283052279203,0.8994905737450066,0.9603562372866384,-0.19491045494531006,0.8716256424998106,0.9686243509504797,0.5906968419205175,0.9331370538795859,0.9628979132828945,0.9395201718887805,0.9530108852816268,0.9013599779005836,0.9590479873466877,0.9416637622536697,0.941511007013341,0.9512986106383544,0.9514270289389313,0.9481481272628773,0.953211067602053,0.9630059636644418,0.970685941734607,0.933911941001525,0.8296736102090941,0.8925370408994494,0.9235358836979832,0.7659324927291377,0.9076325876122527,0.3394906177781574,0.9249175634457261,0.904620836845808,0.8743806186384184,0.21771476443404628,0.9532981381833506,0.5222529657288999,0.8871105520737481,0.8842842449813552,0.9693097851544301,0.5476412748923754,0.962065183964271,0.9933134762531574,0.9776390088382502,0.9304776604683559,1.0,0.8903863734558985,0.956050799755237,0.9458089208081868,0.9344801149241484
[US] 미국 오일 펀드,0.9279894203045785,-0.23380165564999275,0.9222182970919011,0.272393698014339,0.5998561114026763,0.9745572210908464,0.9263104960884414,0.9329755265136429,0.9533758019953009,0.5712858710291461,0.3806108510888537,-0.21427088125534935,-0.5999340915073665,0.7013017901347631,-0.44186116417992144,0.9675257509628573,0.8351991497454261,-0.5710514527989168,0.9375236857046065,0.7760463945799165,0.37167129110795405,0.7409919836741645,0.8563586955956142,0.7638085516203759,0.8236811782372958,0.6537672207977441,0.8232544075154462,0.804108218645556,0.8037890384517322,0.9241580153253015,0.9236956857666707,0.8102649151921975,0.8267783728345738,0.8432394626744644,0.9274048694664794,0.9751860632606261,0.6750073888405359,0.9435150720693426,0.7239021914777978,0.8772099479870022,0.9631692500635652,0.5531753747227132,0.939914795172665,0.9397545541417892,0.9799839238445781,0.006088394492227493,0.9775430048829225,0.21376889646487252,0.666412971371754,0.6635192066057295,0.856572058359618,0.6784585569040532,0.9154933392457031,0.8980273129006742,0.8150769156615872,0.7065267618403521,0.8903863734558985,1.0,0.9683781398951985,0.976477620010396,0.9364495432560996
[US] 원자재 펀드,0.9674922769541604,-0.21088657806449784,0.9609514897071426,0.47070502554537486,0.7704257654052501,0.9725250927137713,0.9238322549995676,0.9607577423211902,0.9006302141156608,0.7147220016365884,0.5350280498587705,-0.004600653235198057,-0.42588893927623117,0.6546541066477854,-0.44261320616710936,0.9613972658136518,0.9317590197248699,-0.3899467148502168,0.9448000885467868,0.874524394488549,0.3991296285895856,0.8183303674524312,0.8959455978101187,0.8325531782970506,0.8705845755278373,0.7644306416956149,0.8739109224007333,0.8480513408227409,0.8477811105266125,0.9452252766809354,0.9450087742513147,0.8562640219293144,0.8689942439889645,0.8859832253506441,0.9433732810140328,0.9769114784367599,0.7039520663105863,0.9606059053648996,0.8077250208911951,0.8767386706608734,0.9701518565876567,0.38032714541036955,0.9728062672285156,0.9653477706499582,0.9409228882059417,0.018174193822213903,0.9764324771238541,0.3074544249297473,0.8164207764545746,0.7479734583649785,0.9249609325360573,0.5429856560322358,0.9731007966059168,0.9694504571923815,0.8915677516178266,0.8048041586351523,0.956050799755237,0.9683781398951985,1.0,0.9755344977305273,0.9730089101199353
[IDX] 닛케이225,0.9733608708883509,-0.1677623960352761,0.9566235754138478,0.3696600867420006,0.7114158434987721,0.9988952147170129,0.9532794708262885,0.9722639974681825,0.9568027579680219,0.6822715747174487,0.48770740890112707,-0.1222857591921278,-0.5457533432454078,0.7292767766264947,-0.46255642286622844,0.9840739257880405,0.9138990715488808,-0.5101933944933085,0.9692845245293208,0.8570853228445515,0.4182623230838906,0.8094812104738874,0.9061032584333131,0.8297665149632485,0.8742057300890573,0.737099155018932,0.8757962171462909,0.8513781765091051,0.8511431559127011,0.9652324588149213,0.9649806364423987,0.8591802340607584,0.8723177250170792,0.889025425868543,0.9589234325277648,0.9964317878673801,0.7110503264189879,0.9696681010406094,0.7818933315291312,0.9008052873557395,0.9832814802776276,0.4841159449559834,0.973180820731386,0.9696025939533078,0.9792632335900949,0.009820958361572063,0.995492593574968,0.2673048423173735,0.7701867418902825,0.7255362352672099,0.9119885099863575,0.6511216343158841,0.964976088065245,0.9506600357135209,0.8777243889767411,0.7803821026536464,0.9458089208081868,0.976477620010396,0.9755344977305273,1.0,0.9735102331440383
[KR] 코스피200롱150숏선물,0.9931734455929647,-0.10917607598855178,0.9917473792561924,0.413985062719975,0.7830617141450874,0.971714518667486,0.9670608637099513,0.9910776375687582,0.9221308710288713,0.6923156202867042,0.49869842218990806,-0.029746948747054407,-0.4662058540492475,0.7592288138613876,-0.36283410154515194,0.9720946297906109,0.9509163973743254,-0.4441849399463997,0.9770022456397509,0.8595940180176567,0.31009391999124586,0.7807702006439683,0.8739675258532925,0.7934806951889506,0.8325468173821446,0.7299491369404686,0.8300547957471983,0.7876388137152234,0.7873695065217662,0.9551946535645455,0.9550159687016262,0.7998238641206538,0.8094043758560885,0.8305044515016419,0.899160449864467,0.9782444162640576,0.6121760832772261,0.9883705201933306,0.7451067208290493,0.9314554103881421,0.983370081755056,0.28294491276811967,0.9960616070218692,0.992465879827544,0.9350254221442011,-0.1145304801579741,0.9575498404887354,0.20319370183960925,0.8277658601110831,0.6846898206729082,0.9164227382822366,0.5013660466333991,0.9887718145080284,0.9576213715834769,0.8544927252557238,0.7590794300915035,0.9344801149241484,0.9364495432560996,0.9730089101199353,0.9735102331440383,1.0
